Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
11 3 -6.0130124 0.0 -20.0745 5.77538 -8.13959 331.081 -2696.5 331.587 -2698.52 0.0 331.587 -2698.52 22.5492 -20.0745 -2364.4585 25.2336 25.2336
11 4 -6.0130124 0.0 -20.0745 5.77538 -8.13959 331.081 -2696.5 331.587 -2698.52 0.0 331.587 -2698.52 22.5492 -20.0745 -2364.4585 25.2336 25.2336
11 5 -6.0130124 0.0 -20.0745 5.77538 -8.13959 331.081 -2696.5 331.587 -2698.52 0.0 331.587 -2698.52 22.5492 -20.0745 -2364.4585 25.2336 25.2336
11 6 -6.0175843 0.0 -20.2261 5.77311 -8.13859 331.081 -2696.5 331.598 -2698.38 0.0 331.598 -2698.38 22.5525 -20.2261 -2364.4556 25.2522 25.2522
11 7 -6.0175843 0.0 -20.2261 5.77311 -8.13859 331.081 -2696.5 331.598 -2698.38 0.0 331.598 -2698.38 22.5525 -20.2261 -2364.4556 25.2522 25.2522
12 0 -6.4199324 0.0 -31.738 5.77112 -8.1863 331.081 -2696.5 330.705 -2685.83 0.0 330.705 -2685.83 22.4408 -31.738 -2364.422 19.7047 19.7047
12 1 -6.4334364 0.0 -32.0669 5.78828 -8.20544 331.081 -2696.5 330.65 -2685.45 0.0 330.65 -2685.45 22.5048 -32.0669 -2364.362 19.3035 19.3035
12 2 -6.436205 0.0 -32.1135 5.79075 -8.20602 331.081 -2696.5 330.65 -2685.42 0.0 330.65 -2685.42 22.5269 -32.1135 -2364.3567 19.2952 19.2952
12 3 -6.439317 0.0 -32.164 5.79597 -8.20386 331.081 -2696.5 330.642 -2685.37 0.0 330.642 -2685.37 22.5485 -32.164 -2364.3435 19.2947 19.2947
12 4 -6.42873 0.0 -32.0225 5.78507 -8.20719 331.081 -2696.5 330.651 -2685.45 0.0 330.651 -2685.45 22.4983 -32.0225 -2364.3232 19.3078 19.3078
12 5 -6.3856773 0.0 -31.219 5.75737 -8.2133 331.081 -2696.5 330.795 -2686.26 0.0 330.795 -2686.26 22.3879 -31.219 -2364.2961 19.9863 19.9863
12 6 -6.4265733 0.0 -32.0597 5.79945 -8.2001 331.081 -2696.5 330.633 -2685.3 0.0 330.633 -2685.3 22.539 -32.0597 -2364.1877 19.3289 19.3289
12 7 -5.2451525 0.0 -15.9307 5.73529 -8.17049 331.081 -2696.5 331.282 -2692.0 0.0 331.282 -2692.0 22.5483 -15.9307 -2354.1003 27.6787 27.6787
13 0 -6.5396423 0.0 -34.0728 5.68297 -8.18293 331.081 -2696.5 329.45 -2682.37 0.0 329.45 -2682.37 22.8071 -34.0728 -2364.1858 14.3763 14.3763
13 1 -6.5323987 0.0 -34.0666 5.68307 -8.18176 331.081 -2696.5 329.45 -2682.26 0.0 329.45 -2682.26 22.784 -34.0666 -2364.0928 14.4018 14.4018
13 2 -6.493156 0.0 -33.8404 5.68488 -8.176 331.081 -2696.5 329.463 -2681.98 0.0 329.463 -2681.98 22.802 -33.8404 -2363.5552 14.8512 14.8512
14 0 -6.1286845 0.0 -24.3642 5.75207 -8.22234 331.081 -2696.5 331.103 -2693.15 0.0 331.103 -2693.15 22.5479 -24.3642 -2363.8633 23.3613 23.3613
14 1 -6.1286845 0.0 -24.3642 5.75207 -8.22234 331.081 -2696.5 331.103 -2693.15 0.0 331.103 -2693.15 22.5479 -24.3642 -2363.8633 23.3613 23.3613
14 2 -6.1286845 0.0 -24.3642 5.75207 -8.22234 331.081 -2696.5 331.103 -2693.15 0.0 331.103 -2693.15 22.5479 -24.3642 -2363.8633 23.3613 23.3613
14 3 -6.124636 0.0 -24.2739 5.75035 -8.22704 331.081 -2696.5 331.109 -2693.24 0.0 331.109 -2693.24 22.577 -24.2739 -2363.8281 23.3415 23.3415
14 4 -6.124636 0.0 -24.2739 5.75035 -8.22704 331.081 -2696.5 331.109 -2693.24 0.0 331.109 -2693.24 22.577 -24.2739 -2363.8281 23.3415 23.3415
14 5 -6.124636 0.0 -24.2739 5.75035 -8.22704 331.081 -2696.5 331.109 -2693.24 0.0 331.109 -2693.24 22.577 -24.2739 -2363.8281 23.3415 23.3415
14 6 -6.111296 0.0 -24.0469 5.75051 -8.22809 331.081 -2696.5 331.113 -2693.38 0.0 331.113 -2693.38 22.6007 -24.0469 -2363.7131 23.3799 23.3799
14 7 -6.111296 0.0 -24.0469 5.75051 -8.22809 331.081 -2696.5 331.113 -2693.38 0.0 331.113 -2693.38 22.6007 -24.0469 -2363.7131 23.3799 23.3799
15 0 -6.2982717 0.0 -29.5681 5.73035 -8.16378 331.081 -2696.5 330.817 -2687.41 0.0 330.817 -2687.41 22.5266 -29.5681 -2363.6345 19.7229 19.7229
15 1 -6.2982717 0.0 -29.5681 5.73035 -8.16378 331.081 -2696.5 330.817 -2687.41 0.0 330.817 -2687.41 22.5266 -29.5681 -2363.6345 19.7229 19.7229
15 2 -6.2982717 0.0 -29.5681 5.73035 -8.16378 331.081 -2696.5 330.817 -2687.41 0.0 330.817 -2687.41 22.5266 -29.5681 -2363.6345 19.7229 19.7229
15 3 -6.2982717 0.0 -29.5681 5.73035 -8.16378 331.081 -2696.5 330.817 -2687.41 0.0 330.817 -2687.41 22.5266 -29.5681 -2363.6345 19.7229 19.7229
15 4 -6.299074 0.0 -29.6432 5.72993 -8.16393 331.081 -2696.5 330.812 -2687.3 0.0 330.812 -2687.3 22.5202 -29.6432 -2363.611 19.7192 19.7192
