Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
14 5 -6.5910234 0.0 -33.0727 6.65496 -12.0317 331.081 -2696.5 329.727 -2687.53 0.0 329.727 -2687.53 2.19886 -33.0727 -2388.6768 5.7235 5.7235
14 6 -6.591546 0.0 -33.0931 6.65204 -12.0203 331.081 -2696.5 329.701 -2687.46 0.0 329.701 -2687.46 2.32878 -33.0931 -2388.5234 5.75116 5.75116
14 7 -6.591546 0.0 -33.0931 6.65204 -12.0203 331.081 -2696.5 329.701 -2687.46 0.0 329.701 -2687.46 2.32878 -33.0931 -2388.5234 5.75116 5.75116
15 0 -6.831655 0.0 -39.5357 6.66854 -12.0973 331.081 -2696.5 329.38 -2680.98 0.0 329.38 -2680.98 2.43744 -39.5357 -2388.6982 -1.24178 -1.24178
15 1 -6.594328 0.0 -33.5665 6.66744 -12.2412 331.081 -2696.5 329.377 -2686.47 0.0 329.377 -2686.47 2.59597 -33.5665 -2388.0635 -0.363664 -0.363664
15 2 -6.5939345 0.0 -33.5633 6.66746 -12.2412 331.081 -2696.5 329.378 -2686.47 0.0 329.378 -2686.47 2.59342 -33.5633 -2388.062 -0.363685 -0.363685
15 3 -6.59421 0.0 -33.5651 6.66759 -12.2412 331.081 -2696.5 329.377 -2686.47 0.0 329.377 -2686.47 2.59885 -33.5651 -2388.0593 -0.363222 -0.363222
15 4 -6.722166 0.0 -39.6776 6.6436 -12.3685 331.081 -2696.5 329.418 -2679.34 0.0 329.418 -2679.34 2.65681 -39.6776 -2386.9429 -0.864026 -0.864026
15 5 -6.7206497 0.0 -39.6625 6.64342 -12.3681 331.081 -2696.5 329.419 -2679.34 0.0 329.419 -2679.34 2.64797 -39.6625 -2386.9358 -0.863566 -0.863566
15 6 -6.805416 0.0 -40.6214 6.50752 -12.1342 331.081 -2696.5 329.439 -2679.25 0.0 329.439 -2679.25 3.91461 -40.6214 -2386.5178 0.186839 0.186839
15 7 -6.8040795 0.0 -40.6071 6.50785 -12.136 331.081 -2696.5 329.438 -2679.25 0.0 329.438 -2679.25 3.90668 -40.6071 -2386.5125 0.185809 0.185809
15 8 -6.804069 0.0 -40.607 6.50765 -12.1357 331.081 -2696.5 329.438 -2679.25 0.0 329.438 -2679.25 3.90895 -40.607 -2386.51 0.186125 0.186125
15 9 -6.510439 0.0 -37.1005 6.60758 -12.327 331.081 -2696.5 329.348 -2679.77 0.0 329.348 -2679.77 2.49645 -37.1005 -2385.0261 0.472382 0.472382
15 10 -6.459126 0.0 -36.2996 6.60971 -12.3269 331.081 -2696.5 329.331 -2680.14 0.0 329.331 -2680.14 2.43514 -36.2996 -2384.6733 0.903776 0.903776
15 11 -6.495758 0.0 -34.9382 6.50819 -11.9048 331.081 -2696.5 329.436 -2682.74 0.0 329.436 -2682.74 3.72287 -34.9382 -2384.5193 1.41756 1.41756
15 12 -6.4937224 0.0 -34.891 6.50858 -11.9073 331.081 -2696.5 329.435 -2682.78 0.0 329.435 -2682.78 3.71732 -34.891 -2384.5186 1.41734 1.41734
15 13 -5.9651723 0.0 -27.3443 6.5404 -11.8508 331.081 -2696.5 329.31 -2685.51 0.0 329.31 -2685.51 4.06193 -27.3443 -2379.4824 5.42472 5.42472
16 0 -6.2383404 0.0 -25.8244 6.66775 -12.2057 331.081 -2696.5 331.386 -2695.69 0.0 331.386 -2695.69 1.83318 -25.8244 -2388.2952 8.38059 8.38059
16 1 -6.2383404 0.0 -25.8244 6.66775 -12.2057 331.081 -2696.5 331.386 -2695.69 0.0 331.386 -2695.69 1.83318 -25.8244 -2388.2952 8.38059 8.38059
